height, weight, label  
175,78,thin
129,85,thin
160,81,thin
182,49,thin
125,100,thin
176,62,thin
168,48,thin
164,35,thin
175,35,thin
131,42,thin
123,45,thin
129,52,thin
137,69,thin
175,81,thin
157,92,thin
179,37,thin
182,74,thin
126,41,thin
158,54,thin
151,96,thin
162,51,thin
149,40,thin
151,98,thin
160,82,thin
185,80,thin
172,97,thin
123,100,thin
132,42,thin
196,35,thin
200,56,thin
142,86,thin
179,55,thin
141,100,thin
169,86,thin
172,73,thin
120,57,thin
152,51,thin
124,89,thin
146,79,thin
171,65,thin
127,45,thin
155,49,thin
134,64,thin
132,39,thin
187,66,thin
125,40,thin
149,64,thin
163,92,thin
196,82,thin
127,51,thin
164,44,thin
147,96,thin
135,51,thin
158,89,thin
153,53,thin
182,62,thin
131,65,thin
127,80,thin
163,62,thin
135,37,thin
159,100,thin
189,81,thin
135,79,thin
198,91,thin
137,84,thin
196,46,thin
172,92,thin
132,89,thin
140,77,thin
200,55,thin
127,36,thin
132,95,thin
121,71,thin
174,99,thin
181,63,thin
200,48,thin
132,92,thin
192,93,thin
175,84,thin
195,85,thin
139,65,thin
164,55,thin
166,40,thin
141,65,thin
147,82,thin
130,83,thin
145,40,thin
163,56,thin
140,66,thin
160,72,thin
123,87,thin
182,62,thin
123,83,thin
175,43,thin
158,54,thin
191,96,thin
172,46,thin
155,94,thin
133,50,thin
125,97,thin
144,63,thin
166,41,thin
174,83,thin
139,85,thin
190,61,thin
200,82,thin
138,35,thin
169,45,thin
153,72,thin
173,76,thin
134,52,thin
174,62,thin
122,58,thin
152,72,thin
167,91,thin
153,96,thin
160,94,thin
149,73,thin
132,80,thin
187,96,thin
165,90,thin
188,79,thin
154,50,thin
160,58,thin
184,84,thin
186,74,thin
183,80,thin
135,51,thin
191,71,thin
140,77,thin
150,56,thin
165,93,thin
186,97,thin
179,67,thin
177,76,thin
137,39,thin
187,50,thin
159,92,thin
156,74,thin
167,72,thin
154,59,thin
139,52,thin
129,95,thin
157,44,thin
127,46,thin
128,60,thin
130,79,thin
195,40,thin
131,56,thin
168,66,thin
160,47,thin
178,84,thin
157,53,thin
192,88,thin
184,60,thin
170,43,thin
192,54,thin
166,48,thin
200,41,thin
168,66,thin
180,62,thin
126,50,thin
120,55,thin
179,77,thin
136,74,thin
154,83,thin
195,85,thin
174,56,thin
120,71,thin
180,55,thin
145,38,thin
173,61,thin
186,36,thin
196,57,thin
197,70,thin
130,88,thin
181,97,thin
168,80,thin
142,51,thin
160,42,thin
152,74,thin
188,60,thin
194,64,thin
137,76,thin
179,45,thin
145,80,thin
150,61,thin
168,65,thin
148,69,thin
166,82,thin
178,60,thin
195,81,thin
126,70,thin
121,81,thin
135,67,thin
151,52,thin
166,65,thin
127,96,thin
187,68,thin
189,85,thin
162,45,thin
191,87,thin
168,84,thin
139,56,thin
156,63,thin
188,76,thin
160,63,thin
130,45,thin
193,86,thin
149,36,thin
184,42,thin
182,67,thin
167,44,thin
195,74,thin
193,58,thin
155,50,thin
194,91,thin
164,81,thin
193,56,thin
138,87,thin
142,44,thin
192,96,thin
190,47,thin
196,70,thin
135,82,thin
145,52,thin
123,55,thin
167,83,thin
141,54,thin
162,96,thin
179,52,thin
141,69,thin
124,39,thin
134,84,thin
180,70,thin
166,87,thin
158,78,thin
153,64,thin
141,95,thin
154,57,thin
156,72,thin
195,79,thin
179,69,thin
183,63,thin
156,51,thin
165,42,thin
169,74,thin
191,63,thin
194,43,thin
158,86,thin
134,61,thin
128,93,thin
196,35,thin
158,40,thin
169,61,thin
134,62,thin
156,97,thin
189,91,thin
169,58,thin
125,93,thin
160,56,thin
145,92,thin
124,78,thin
178,70,thin
140,61,thin
134,59,thin
122,77,thin
189,92,thin
196,40,thin
165,56,thin
190,88,thin
183,53,thin
174,72,thin
170,49,thin
150,100,thin
149,48,thin
195,44,thin
123,50,thin
177,40,thin
155,48,thin
153,92,thin
128,51,thin
170,89,thin
145,88,thin
170,72,thin
125,65,thin
123,59,thin
190,96,thin
155,41,thin
195,89,thin
188,81,thin
155,39,thin
196,50,thin
120,89,thin
167,52,thin
197,94,thin
133,72,thin
192,42,thin
129,37,thin
175,96,thin
157,68,thin
169,63,thin
125,70,thin
161,64,thin
163,64,thin
176,83,thin
193,97,thin
152,94,thin
137,55,thin
157,81,thin
155,92,thin
196,38,thin
185,64,thin
127,84,thin
137,66,thin
146,97,thin
137,49,thin
151,66,thin
129,81,thin
152,52,thin
137,69,thin
138,70,thin
170,35,thin
164,92,thin
171,63,thin
198,47,thin
179,38,thin
157,56,thin
127,49,thin
158,81,thin
164,56,thin
155,87,thin
200,92,thin
167,89,thin
190,50,thin
135,84,thin
137,95,thin
158,100,thin
167,54,thin
147,87,thin
196,36,thin
121,98,thin
197,37,thin
198,35,thin
153,100,thin
183,86,thin
139,70,thin
124,50,thin
182,50,thin
185,89,thin
132,95,thin
186,51,thin
194,76,thin
146,98,thin
152,36,thin
127,77,thin
173,56,thin
166,97,thin
170,51,thin
183,70,thin
193,85,thin
195,98,thin
127,48,thin
190,90,thin
142,86,thin
199,71,thin
124,48,thin
130,78,thin
137,79,thin
198,53,thin
152,39,thin
136,47,thin
128,69,thin
181,43,thin
187,98,thin
142,52,thin
174,38,thin
150,62,thin
122,67,thin
126,95,thin
186,77,thin
170,37,thin
196,38,thin
134,84,thin
193,40,thin
138,99,thin
172,77,thin
142,59,thin
138,95,thin
148,93,thin
134,42,thin
183,38,thin
153,56,thin
135,66,thin
178,68,thin
121,86,thin
179,75,thin
181,83,thin
165,40,thin
145,73,thin
125,97,thin
163,85,thin
185,37,thin
142,72,thin
126,56,thin
160,49,thin
148,37,thin
164,71,thin
184,66,thin
132,44,thin
142,67,thin
157,80,thin
154,56,thin
130,43,thin
200,79,thin
126,82,thin
163,66,thin
152,100,thin
149,53,thin
156,99,thin
159,60,thin
130,45,thin
168,36,thin
137,64,thin
193,74,thin
155,73,thin
129,81,thin
175,97,thin
192,48,thin
177,75,thin
126,56,thin
187,60,thin
122,55,thin
131,43,thin
192,97,thin
142,90,thin
125,66,thin
129,96,thin
172,64,thin
141,38,thin
175,71,thin
177,98,thin
147,77,thin
176,44,thin
192,57,thin
167,76,thin
185,59,thin
132,63,thin
192,89,thin
173,69,thin
180,82,thin
196,66,thin
181,58,thin
163,57,thin
151,94,thin
168,44,thin
183,96,thin
186,84,thin
188,40,thin
122,55,thin
140,59,thin
160,65,thin
137,72,thin
120,38,thin
149,60,thin
198,94,thin
121,53,thin
149,91,thin
191,99,thin
197,37,thin
192,68,thin
190,76,thin
162,59,thin
197,42,thin
197,86,thin
182,95,thin
180,60,thin
198,44,thin
185,98,thin
128,46,thin
177,57,thin
182,89,thin
130,73,thin
149,37,thin
199,69,thin
129,92,thin
175,42,thin
199,73,thin
160,51,thin
163,47,thin
156,85,thin
137,43,thin
125,72,thin
140,72,thin
185,74,thin
177,45,thin
175,88,thin
142,89,thin
124,48,thin
176,61,thin
181,36,thin
179,40,thin
181,52,thin
125,50,thin
125,95,thin
153,76,thin
142,57,thin
124,37,thin
153,72,thin
158,82,thin
183,64,thin
154,94,thin
173,93,thin
172,92,thin
190,58,thin
147,73,thin
136,80,thin
132,63,thin
137,73,thin
123,82,thin
185,69,thin
180,61,thin
164,71,thin
125,57,thin
191,99,thin
166,94,thin
121,66,thin
138,71,thin
130,52,thin
186,99,thin
170,72,thin
125,72,thin
171,44,thin
174,46,thin
182,89,thin
162,75,thin
189,74,thin
199,74,thin
127,61,thin
195,67,thin
194,95,thin
177,65,thin
190,85,thin
197,79,thin
187,49,thin
157,82,thin
146,43,thin
180,93,thin
154,78,thin
129,71,thin
127,66,thin
191,38,thin
165,89,thin
190,93,thin
131,60,thin
165,91,thin
137,45,thin
193,83,thin
125,58,thin
167,82,thin
188,48,thin
164,57,thin
136,42,thin
173,35,thin
160,82,thin
145,52,thin
121,73,thin
161,72,thin
142,48,thin
141,43,thin
133,72,thin
176,70,thin
128,44,thin
126,79,thin
159,45,thin
170,62,thin
125,55,thin
143,77,thin
161,35,thin
130,68,thin
152,77,thin
170,80,thin
196,69,thin
174,47,thin
159,94,thin
174,55,thin
170,68,thin
157,81,thin
184,46,thin
168,38,thin
129,91,thin
120,82,thin
198,94,thin
133,70,thin
167,73,thin
194,68,thin
130,41,thin
152,77,thin
127,90,thin
147,66,thin
127,66,thin
200,54,thin
183,61,thin
178,62,thin
170,45,thin
137,53,thin
159,67,thin
135,87,thin
184,100,thin
135,60,thin
153,95,thin
155,84,thin
157,96,thin
129,47,thin
129,95,thin
188,38,thin
193,49,thin
158,64,thin
146,67,thin
187,82,thin
159,56,thin
135,54,thin
146,89,thin
196,58,thin
195,49,thin
161,36,thin
155,84,thin
144,92,thin
153,38,thin
184,44,thin
140,97,thin
175,36,thin
128,91,thin
147,53,thin
150,53,thin
160,96,thin
172,93,thin
189,36,thin
133,68,thin
192,49,thin
162,38,thin
163,53,thin
163,90,thin
198,65,thin
122,98,thin
178,93,thin
190,46,thin
190,57,thin
179,50,thin
158,55,thin
144,86,thin
129,85,thin
187,97,thin
182,81,thin
132,44,thin
150,79,thin
200,82,thin
193,48,thin
126,93,thin
169,45,thin
134,36,thin
188,89,thin
178,77,thin
164,60,thin
181,91,thin
199,100,thin
135,44,thin
150,64,thin
171,95,thin
140,38,thin
178,57,thin
198,100,thin
198,85,thin
152,67,thin
192,59,thin
165,95,thin
145,48,thin
133,65,thin
185,68,thin
145,42,thin
170,92,thin
199,83,thin
160,53,thin
131,79,thin
193,92,thin
143,68,thin
181,59,thin
148,36,thin
128,79,thin
174,45,thin
184,79,thin
162,91,thin
159,38,thin
148,98,thin
164,98,thin
138,71,thin
133,57,thin
196,39,thin
120,52,thin
147,95,thin
177,78,thin
192,76,thin
127,63,thin
165,79,thin
169,49,thin
197,90,thin
121,66,thin
139,58,thin
186,43,thin
130,66,thin
167,57,thin
190,93,thin
161,58,thin
197,39,thin
154,41,thin
143,82,thin
121,100,thin
152,74,thin
157,61,thin
179,73,thin
197,63,thin
144,100,thin
123,99,thin
162,43,thin
161,59,thin
125,54,thin
137,91,thin
128,50,thin
163,70,thin
181,71,thin
123,43,thin
128,65,thin
179,50,thin
188,68,thin
167,78,thin
168,87,thin
141,43,thin
141,72,thin
193,100,thin
129,77,thin
199,63,thin
141,71,thin
172,37,thin
171,38,thin
138,68,thin
156,79,thin
192,56,thin
175,60,thin
161,75,thin
190,100,thin
139,74,thin
162,72,thin
195,64,thin
123,56,thin
184,75,thin
130,65,thin
136,92,thin
163,61,thin
149,94,thin
121,84,thin
146,78,thin
183,94,thin
131,87,thin
141,94,thin
138,95,thin
154,44,thin
153,43,thin
124,78,thin
200,86,thin
150,87,thin
144,63,thin
175,39,thin
143,47,thin
171,79,thin
139,70,thin
190,42,thin
155,85,thin
183,76,thin
131,90,thin
158,96,thin
198,72,thin
173,81,thin
120,95,thin
174,41,thin
125,43,thin
129,36,thin
160,59,thin
192,72,thin
149,95,thin
143,37,thin
123,62,thin
197,71,thin
154,60,thin
171,50,thin
165,95,thin
139,47,thin
143,60,thin
171,37,thin
135,81,thin
164,52,thin
196,91,thin
174,43,thin
135,50,thin
150,59,thin
174,53,thin
164,98,thin
191,62,thin
132,67,thin
159,75,thin
167,70,thin
167,51,thin
157,43,thin
140,44,thin
147,68,thin
136,73,thin
185,80,thin
149,60,thin
125,67,thin
158,80,thin
190,70,thin
143,41,thin
175,52,thin
154,59,thin
129,58,thin
153,74,thin
148,73,thin
171,97,thin
193,50,thin
187,83,thin
133,70,thin
126,42,thin
141,36,thin
178,45,thin
163,89,thin
199,65,thin
179,79,thin
131,94,thin
139,65,thin
159,49,thin
131,94,thin
184,61,thin
135,56,thin
190,66,thin
149,78,thin
139,87,thin
129,52,thin
169,38,thin
140,90,thin
158,50,thin
145,85,thin
151,43,thin
160,95,thin
184,64,thin
162,92,thin
160,42,thin
160,47,thin
141,69,thin
194,69,thin
193,97,thin
192,56,thin
152,60,thin
190,84,thin
172,96,thin
176,47,thin
133,86,thin
152,39,thin
150,48,thin
150,42,thin
187,90,thin
191,73,thin
164,39,thin
176,80,thin
189,76,thin
181,86,thin
173,37,thin
128,50,thin
181,98,thin
136,99,thin
195,98,thin
178,99,thin
188,66,thin
186,86,thin
174,95,thin
198,53,thin
153,87,thin
169,54,thin
194,77,thin
165,45,thin
179,64,thin
170,66,thin
177,54,thin
169,72,thin
170,87,thin
173,48,thin
192,61,thin
169,96,thin
126,81,thin
136,54,thin
135,93,thin
176,73,thin
180,80,thin
155,47,thin
128,60,thin
164,92,thin
154,51,thin
176,93,thin
161,51,thin
166,68,thin
179,76,thin
146,53,thin
144,86,thin
140,40,thin
154,66,thin
136,36,thin
140,71,thin
180,63,thin
163,99,thin
138,83,thin
152,81,thin
147,50,thin
174,73,thin
125,63,thin
131,98,thin
157,96,thin
173,60,thin
179,49,thin
171,94,thin
133,80,thin
184,88,thin
123,47,thin
124,51,thin
163,55,thin
171,50,thin
185,39,thin
127,41,thin
193,56,thin
182,36,thin
173,40,thin
148,62,thin
149,70,thin
140,66,thin
124,49,thin
159,60,thin
160,77,thin
163,44,thin
150,82,thin
185,38,thin
174,37,thin
133,87,thin
132,35,thin
167,59,thin
128,69,thin
193,88,thin
193,99,thin
143,81,thin
190,67,thin
200,38,thin
198,75,thin
155,95,thin
140,56,thin
145,39,thin
174,88,thin
127,42,thin
144,58,thin
149,97,thin
144,55,thin
120,61,thin
142,43,thin
155,59,thin
136,44,thin
178,38,thin
176,53,thin
134,59,thin
132,85,thin
147,100,thin
191,65,thin
133,47,thin
178,90,thin
142,51,thin
188,54,thin
130,91,thin
121,64,thin
140,57,thin
130,56,thin
168,87,thin
160,79,thin
175,62,thin
140,79,thin
200,62,thin
180,63,thin
170,89,thin
156,90,thin
165,48,thin
152,64,thin
143,45,thin
120,52,thin
131,35,thin
168,89,thin
180,98,thin
171,66,thin
149,81,thin
163,76,thin
139,79,thin
186,58,thin
144,71,thin
200,68,thin
178,84,thin
194,45,thin
188,79,thin
136,58,thin
159,52,thin
166,89,thin
197,82,thin
169,38,thin
197,45,thin
164,53,thin
196,67,thin
162,96,thin
168,72,thin
193,85,thin
175,59,thin
144,41,thin
197,41,thin
120,64,thin
172,38,thin
139,90,thin
154,64,thin
121,61,thin
172,58,thin
176,52,thin
137,43,thin
128,95,thin
182,66,thin
129,87,thin
174,100,thin
197,49,thin
132,55,thin
180,59,thin
152,71,thin
127,93,thin
193,56,thin
156,56,thin
131,57,thin
164,90,thin
160,36,thin
134,98,thin
138,97,thin
163,87,thin
182,86,thin
195,72,thin
123,89,thin
194,65,thin
198,74,thin
175,67,thin
172,62,thin
139,72,thin
161,71,thin
122,47,thin
192,71,thin
199,37,thin
195,82,thin
168,65,thin
128,79,thin
188,47,thin
121,52,thin
195,96,thin
149,55,thin
183,36,thin
166,44,thin
168,77,thin
133,54,thin
178,80,thin
165,45,thin
130,85,thin
186,84,thin
188,66,thin
137,98,thin
126,52,thin
196,71,thin
132,44,thin
185,62,thin
186,60,thin
135,68,thin
134,67,thin
175,59,thin
193,55,thin
180,78,thin
147,76,thin
137,48,thin
151,63,thin
195,69,thin
188,38,thin
135,61,thin
185,65,thin
165,98,thin
120,67,thin
170,67,thin
198,80,thin
162,35,thin
171,68,thin
171,54,thin
178,54,thin
186,78,thin
129,71,thin
156,66,thin
197,79,thin
126,45,thin
134,53,thin
175,73,thin
131,78,thin
161,80,thin
146,53,thin
156,51,thin
175,66,thin
129,46,thin
128,90,thin
172,70,thin
145,96,thin
146,53,thin
177,86,thin
134,59,thin
134,55,thin
129,59,thin
169,58,thin
163,48,thin
143,55,thin
126,79,thin
141,70,thin
161,96,thin
167,93,thin
200,49,thin
177,80,thin
161,42,thin
156,35,thin
160,88,thin
159,67,thin
189,64,thin
144,87,thin
139,62,thin
162,43,thin
149,91,thin
155,81,thin
144,97,thin
178,78,thin
151,98,thin
138,61,thin
164,38,thin
166,78,thin
192,56,thin
196,90,thin
184,83,thin
189,66,thin
196,70,thin
142,74,thin
132,78,thin
199,66,thin
172,83,thin
140,55,thin
141,40,thin
169,47,thin
174,76,thin
130,80,thin
187,80,thin
144,71,thin
145,55,thin
159,41,thin
155,79,thin
125,89,thin
179,74,thin
186,88,thin
186,50,thin
131,66,thin
159,59,thin
199,69,thin
187,55,thin
200,45,thin
140,39,thin
123,35,thin
127,64,thin
142,100,thin
122,73,thin
192,66,thin
173,93,thin
178,46,thin
198,66,thin
159,43,thin
129,42,thin
181,56,thin
162,51,thin
196,100,thin
168,53,thin
127,53,thin
158,44,thin
127,45,thin
170,90,thin
134,44,thin
141,36,thin
197,95,thin
176,39,thin
160,87,thin
153,95,thin
187,63,thin
139,64,thin
157,78,thin
186,86,thin
179,89,thin
191,72,thin
174,95,thin
155,55,thin
164,46,thin
188,40,thin
180,52,thin
127,68,thin
147,85,thin
145,83,thin
135,82,thin
154,81,thin
160,90,thin
176,93,thin
189,76,thin
160,87,thin
165,47,thin
140,90,thin
144,72,thin
197,43,thin
168,35,thin
140,65,thin
146,45,thin
139,74,thin
180,67,thin
176,70,thin
160,58,thin
126,78,thin
125,88,thin
184,64,thin
186,96,thin
123,98,thin
121,60,thin
183,46,thin
174,83,thin
181,69,thin
158,96,thin
171,47,thin
161,62,thin
193,69,thin
136,84,thin
147,48,thin
162,62,thin
197,43,thin
163,46,thin
129,71,thin
127,53,thin
150,65,thin
183,39,thin
137,48,thin
192,35,thin
123,51,thin
165,90,thin
138,35,thin
143,94,thin
135,94,thin
195,65,thin
128,72,thin
154,36,thin
135,44,thin
156,57,thin
195,91,thin
183,61,thin
154,47,thin
195,62,thin
133,74,thin
188,89,thin
146,50,thin
158,91,thin
193,97,thin
152,93,thin
170,67,thin
147,86,thin
152,55,thin
141,55,thin
157,97,thin
197,94,thin
123,55,thin
183,44,thin
149,87,thin
190,38,thin
162,91,thin
169,85,thin
136,86,thin
166,39,thin
195,89,thin
120,94,thin
169,86,thin
142,74,thin
142,90,thin
120,38,thin
170,80,thin
183,52,thin
182,65,thin
151,79,thin
198,38,thin
141,36,thin
173,92,thin
195,97,thin
121,52,thin
181,75,thin
154,96,thin
192,36,thin
153,38,thin
191,44,thin
120,65,thin
149,43,thin
129,37,thin
185,63,thin
177,37,thin
153,71,thin
136,56,thin
183,42,thin
171,89,thin
155,94,thin
164,68,thin
163,63,thin
180,88,thin
190,77,thin
138,93,thin
187,58,thin
170,46,thin
197,58,thin
129,85,thin
185,37,thin
194,58,thin
150,78,thin
179,36,thin
180,73,thin
149,76,thin
131,89,thin
150,81,thin
151,73,thin
134,45,thin
176,64,thin
195,93,thin
197,51,thin
196,35,thin
160,79,thin
182,97,thin
190,46,thin
152,97,thin
148,74,thin
124,54,thin
173,92,thin
134,46,thin
168,46,thin
131,48,thin
166,40,thin
138,55,thin
190,45,thin
138,67,thin
120,78,thin
131,90,thin
198,73,thin
200,52,thin
160,84,thin
180,70,thin
159,56,thin
197,40,thin
179,51,thin
145,82,thin
143,76,thin
148,80,thin
193,91,thin
184,41,thin
157,74,thin
162,91,thin
139,41,thin
167,52,thin
162,68,thin
158,72,thin
144,57,thin
172,66,thin
165,81,thin
128,72,thin
188,75,thin
127,75,thin
156,62,thin
164,45,thin
128,96,thin
150,76,thin
158,96,thin
122,48,thin
168,55,thin
166,86,thin
173,82,thin
132,77,thin
124,47,thin
123,100,thin
155,89,thin
140,49,thin
185,59,thin
158,89,thin
186,86,thin
129,60,thin
192,40,thin
131,86,thin
147,67,thin
158,78,thin
160,54,thin
176,39,thin
151,82,thin
159,58,thin
189,93,thin
170,62,thin
199,37,thin
169,46,thin
143,94,thin
149,79,thin
199,38,thin
175,40,thin
180,63,thin
187,87,thin
170,54,thin
170,94,thin
149,84,thin
153,46,thin
138,88,thin
156,98,thin
130,58,thin
160,95,thin
186,40,thin
191,40,thin
180,44,thin
168,57,thin
142,65,thin
144,39,thin
166,79,thin
124,58,thin
177,99,thin
125,88,thin
144,56,thin
200,88,thin
126,83,thin
190,88,thin
145,78,thin
163,40,thin
129,72,thin
120,100,thin
133,57,thin
161,64,thin
130,68,thin
143,54,thin
121,87,thin
138,100,thin
198,85,thin
132,62,thin
197,93,thin
133,92,thin
135,49,thin
132,81,thin
160,78,thin
192,91,thin
175,52,thin
198,59,thin
193,70,thin
192,74,thin
134,76,thin
191,93,thin
171,51,thin
158,82,thin
172,82,thin
133,58,thin
125,64,thin
125,37,thin
137,75,thin
159,65,thin
176,49,thin
133,83,thin
120,83,thin
161,85,thin
155,62,thin
136,85,thin
134,93,thin
194,53,thin
142,70,thin
191,94,thin
196,92,thin
199,92,thin
187,38,thin
139,54,thin
142,45,thin
186,37,thin
129,95,thin
121,45,thin
172,37,thin
122,68,thin
124,97,thin
148,77,thin
126,35,thin
120,48,thin
166,70,thin
185,87,thin
174,95,thin
159,65,thin
126,70,thin
152,51,thin
138,69,thin
156,35,thin
167,57,thin
138,55,thin
173,74,thin
129,76,thin
159,50,thin
125,97,thin
163,55,thin
137,80,thin
145,94,thin
180,86,thin
152,84,thin
151,100,thin
134,70,thin
188,79,thin
135,85,thin
134,55,thin
190,79,thin
182,96,thin
200,76,thin
185,57,thin
149,100,thin
184,51,thin
187,59,thin
176,88,thin
172,83,thin
186,35,thin
139,37,thin
126,39,thin
156,67,thin
131,53,thin
188,38,thin
122,61,thin
184,74,thin
187,59,thin
146,79,thin
164,65,thin
128,87,thin
196,48,thin
199,86,thin
131,63,thin
199,55,thin
130,35,thin
124,53,thin
144,99,thin
176,61,thin
190,64,thin
124,82,thin
159,93,thin
146,82,thin
178,43,thin
125,77,thin
129,100,thin
131,61,thin
184,89,thin
184,65,thin
187,48,thin
137,50,thin
159,54,thin
193,51,thin
156,91,thin
196,36,thin
131,99,thin
125,60,thin
163,50,thin
125,73,thin
150,80,thin
162,68,thin
156,58,thin
143,57,thin
152,50,thin
194,35,thin
142,89,thin
142,49,thin
186,93,thin
182,88,thin
196,42,thin
199,86,thin
158,79,thin
126,93,thin
132,95,thin
148,35,thin
198,81,thin
188,70,thin
130,80,thin
151,51,thin
197,82,thin
135,51,thin
137,59,thin
197,99,thin
125,53,thin
121,62,thin
174,98,thin
121,50,thin
156,82,thin
177,68,thin
131,97,thin
198,60,thin
166,57,thin
163,73,thin
175,98,thin
181,76,thin
193,45,thin
192,95,thin
141,51,thin
173,41,thin
130,69,thin
153,43,thin
124,51,thin
193,52,thin
177,67,thin
176,69,thin
191,58,thin
170,97,thin
196,77,thin
152,79,thin
196,93,thin
184,68,thin
139,61,thin
161,87,thin
194,74,thin
130,39,thin
155,73,thin
135,58,thin
138,84,thin
166,46,thin
175,56,thin
120,89,thin
177,58,thin
131,83,thin
176,71,thin
189,40,thin
187,92,thin
166,77,thin
190,86,thin
163,71,thin
179,80,thin
120,49,thin
133,52,thin
199,82,thin
136,77,thin
181,48,thin
178,42,thin
120,56,thin
133,91,thin
128,54,thin
156,56,thin
138,41,thin
155,94,thin
176,79,thin
121,96,thin
143,62,thin
177,89,thin
149,42,thin
176,40,thin
128,95,thin
158,82,thin
174,50,thin
141,72,thin
151,40,thin
170,50,thin
192,68,thin
132,77,thin
188,61,thin
163,51,thin
173,52,thin
121,95,thin
192,94,thin
143,59,thin
199,63,thin
177,99,thin
159,93,thin
194,72,thin
174,96,thin
198,43,thin
194,62,thin
172,72,thin
178,61,thin
157,38,thin
179,69,thin
134,97,thin
124,74,thin
129,40,thin
178,54,thin
188,70,thin
191,64,thin
178,86,thin
135,83,thin
195,70,thin
189,48,thin
120,82,thin
139,37,thin
140,66,thin
192,85,thin
175,99,thin
127,82,thin
152,99,thin
196,98,thin
200,73,thin
161,53,thin
143,36,thin
122,84,thin
140,62,thin
177,57,thin
153,51,thin
128,86,thin
138,85,thin
185,80,thin
130,46,thin
130,46,thin
123,73,thin
120,97,thin
189,90,thin
140,48,thin
129,77,thin
181,63,thin
137,37,thin
146,62,thin
122,36,thin
180,89,thin
121,69,thin
127,70,thin
162,54,thin
178,69,thin
153,63,thin
176,56,thin
176,70,thin
137,94,thin
168,67,thin
173,37,thin
198,95,thin
157,60,thin
141,45,thin
181,52,thin
159,88,thin
181,74,thin
192,72,thin
144,50,thin
127,77,thin
175,58,thin
156,37,thin
131,51,thin
143,42,thin
164,63,thin
180,89,thin
168,72,thin
190,74,thin
129,39,thin
141,60,thin
192,85,thin
185,84,thin
128,40,thin
140,73,thin
178,63,thin
181,51,thin
178,47,thin
130,88,thin
160,79,thin
186,87,thin
128,98,thin
188,71,thin
175,63,thin
190,61,thin
165,97,thin
150,73,thin
126,88,thin
154,86,thin
152,83,thin
199,78,thin
143,60,thin
185,49,thin
195,41,thin
191,43,thin
165,90,thin
158,73,thin
164,59,thin
184,85,thin
188,68,thin
159,98,thin
197,69,thin
159,87,thin
156,53,thin
172,96,thin
135,83,thin
123,64,thin
146,77,thin
163,55,thin
132,66,thin
185,57,thin
145,83,thin
182,35,thin
153,98,thin
143,60,thin
155,48,thin
182,50,thin
170,46,thin
200,72,thin
159,63,thin
160,85,thin
198,49,thin
133,42,thin
175,89,thin
167,50,thin
199,66,thin
200,98,thin
158,94,thin
168,39,thin
153,68,thin
185,98,thin
136,89,thin
163,58,thin
146,50,thin
170,94,thin
171,72,thin
135,83,thin
172,87,thin
139,71,thin
163,51,thin
170,63,thin
184,78,thin
120,64,thin
186,54,thin
125,54,thin
180,41,thin
160,86,thin
131,94,thin
156,44,thin
196,63,thin
193,43,thin
137,95,thin
163,59,thin
137,84,thin
174,81,thin
141,48,thin
127,77,thin
181,86,thin
147,89,thin
191,94,thin
199,99,thin
134,42,thin
182,48,thin
167,57,thin
178,69,thin
121,64,thin
136,45,thin
122,90,thin
153,42,thin
198,46,thin
158,52,thin
161,98,thin
143,69,thin
190,60,thin
157,80,thin
138,64,thin
188,83,thin
132,70,thin
126,80,thin
149,37,thin
182,90,thin
121,47,thin
182,51,thin
162,91,thin
169,45,thin
168,76,thin
154,88,thin
158,90,thin
192,50,thin
163,65,thin
144,61,thin
129,80,thin
181,68,thin
167,50,thin
129,35,thin
125,76,thin
132,73,thin
182,57,thin
158,82,thin
141,71,thin
132,88,thin
131,87,thin
155,88,thin
144,47,thin
181,97,thin
122,92,thin
198,43,thin
170,65,thin
169,56,thin
160,53,thin
173,61,thin
133,85,thin
184,100,thin
141,72,thin
191,95,thin
197,52,thin
167,91,thin
194,73,thin
127,50,thin
194,67,thin
189,60,thin
161,91,thin
187,84,thin
173,96,thin
197,40,thin
131,56,thin
151,78,thin
167,93,thin
180,71,thin
196,43,thin
169,74,thin
122,46,thin
154,99,thin
155,95,thin
122,71,thin
187,96,thin
125,79,thin
199,61,thin
151,68,thin
168,40,thin
172,67,thin
191,81,thin
179,47,thin
143,38,thin
147,100,thin
120,64,thin
133,43,thin
153,73,thin
139,36,thin
141,69,thin
187,40,thin
120,59,thin
179,62,thin
149,99,thin
163,100,thin
163,56,thin
131,92,thin
167,85,thin
146,72,thin
143,62,thin
158,48,thin
120,69,thin
199,66,thin
169,74,thin
184,52,thin
167,98,thin
137,42,thin
189,77,thin
190,76,thin
196,100,thin
177,90,thin
131,63,thin
174,67,thin
173,99,thin
169,55,thin
169,60,thin
153,70,thin
154,93,thin
138,91,thin
126,64,thin
188,75,thin
143,82,thin
159,55,thin
178,46,thin
127,44,thin
170,50,thin
177,86,thin
174,76,thin
165,92,thin
185,62,thin
152,96,thin
184,73,thin
171,76,thin
165,54,thin
196,90,thin
157,42,thin
120,46,thin
125,46,thin
153,38,thin
121,88,thin
138,59,thin
184,68,thin
127,86,thin
138,44,thin
152,39,thin
151,54,thin
121,90,thin
133,41,thin
124,95,thin
148,85,thin
124,41,thin
158,89,thin
132,46,thin
186,44,thin
153,84,thin
184,100,thin
